gene	correlation	pvalue	description
HIR2	0.0242081827027858	0.14549590134753	Subunit of the HIR complex, a nucleosome assembly complex involved in regulation of histone gene transcription; recruits Swi-Snf complexes to histone gene promoters; promotes heterochromatic gene silencing with Asf1p
HNT3	-0.00785824750161732	0.636605101407244	DNA 5' AMP hydrolase involved in DNA repair; member of the histidine triad (HIT) superfamily of nucleotide-binding proteins; homolog of Aprataxin, a Hint related protein that is mutated in individuals with ataxia with oculomotor apraxia
HOG1	0.0150420947892028	0.365787253145943	Mitogen-activated protein kinase involved in osmoregulation; acts via three independent osmosensors; mitophagy-specific regulator; mediates the recruitment and activation of RNA Pol II at Hot1p-dependent promoters; localization regulated by Ptp2p and Ptp3p
HOM2	0.0418309011881144	0.0118693566186554	Aspartic beta semi-aldehyde dehydrogenase, catalyzes the second step in the common pathway for methionine and threonine biosynthesis; expression regulated by Gcn4p and the general control of amino acid synthesis
HOS2	-0.000748994581469676	0.96408332174762	Histone deacetylase required for gene activation via specific deacetylation of lysines in H3 and H4 histone tails; subunit of the Set3 complex, a meiotic-specific repressor of sporulation specific genes that contains deacetylase activity
HOS3	0.0515007049827418	0.00194624352614138	Trichostatin A-insensitive homodimeric histone deacetylase (HDAC) with specificity in vitro for histones H3, H4, H2A, and H2B; similar to Hda1p, Rpd3p, Hos1p, and Hos2p; deletion results in increased histone acetylation at rDNA repeats
HOS4	0.0183332479303209	0.270331027473874	Subunit of the Set3 complex, which is a meiotic-specific repressor of sporulation specific genes that contains deacetylase activity; potential Cdc28p substrate
HPC2	0.0807830086693005	1.14639838655596e-06	Subunit of the HIR complex, a nucleosome assembly complex involved in regulation of histone gene transcription; mutants display synthetic defects with subunits of FACT, a complex that allows passage of RNA Pol II through nucleosomes
HSC82	0.0408773550224359	0.0139478652719079	Cytoplasmic chaperone of the Hsp90 family, redundant in function and nearly identical with Hsp82p, and together they are essential; expressed constitutively at 10-fold higher basal levels than HSP82 and induced 2-3 fold by heat shock
HST1	-0.0269393580252553	0.105252177965101	NAD(+)-dependent histone deacetylase; essential subunit of the Sum1p/Rfm1p/Hst1p complex required for ORC-dependent silencing and mitotic repression; non-essential subunit of the Set3C deacetylase complex; involved in telomere maintenance
HTZ1	-0.0388574852038025	0.0194380264817916	Histone variant H2AZ, exchanged for histone H2A in nucleosomes by the SWR1 complex; involved in transcriptional regulation through prevention of the spread of silent heterochromatin
IES1	-0.0236424079850785	0.155143247668398	Subunit of the INO80 chromatin remodeling complex
IES5	0.0505345093782439	0.00236489323715095	Protein that associates with the INO80 chromatin remodeling complex under low-salt conditions
IKI3	0.0224287223004881	0.177465355470839	Subunit of Elongator complex, which is required for modification of wobble nucleosides in tRNA; maintains structural integrity of Elongator; homolog of human IKAP, mutations in which cause familial dysautonomia (FD)
INP52	0.0584618574776467	0.000435177351690046	Polyphosphatidylinositol phosphatase, dephosphorylates a number of phosphatidylinositols (PIs) to PI; involved in endocytosis; hyperosmotic stress causes translocation to actin patches; synaptojanin-like protein with a Sac1 domain
IOC2	0.0358673414343439	0.0310006675673522	Member of a complex (Isw1b) with Isw1p and Ioc4p that exhibits nucleosome-stimulated ATPase activity and acts within coding regions to coordinate transcription elongation with termination and processing, contains a PHD finger motif
IOC3	-0.03294520696244	0.0475658127694569	Member of a complex (Isw1a) with Isw1p that has nucleosome-stimulated ATPase activity and represses transcription initiation by specific positioning of a promoter proximal dinucleosome; has homology to Esc8p, which is involved in silencing
IOC4	0.0263179520274565	0.113529060515966	Member of a complex (Isw1b) with Isw1p and Ioc2p that exhibits nucleosome-stimulated ATPase activity and acts within coding regions to coordinate transcription elongation with termination and processing, contains a PWWP motif
IRC25	0.0839064480614889	4.33949140849872e-07	Component of a heterodimeric Poc4p-Irc25p chaperone involved in assembly of alpha subunits into the 20S proteasome; may regulate formation of proteasome isoforms with alternative subunits under different conditions
IRS4	0.0353900013542226	0.033309007024153	EH domain-containing protein involved in regulating phosphatidylinositol 4,5-bisphosphate levels and autophagy; Irs4p and Tax4p bind and activate the PtdIns phosphatase Inp51p; Irs4p and Tax4p are involved in localizing Atg17p to the PAS
IST3	0.00910090066922438	0.584266093637653	Component of the U2 snRNP, required for the first catalytic step of splicing and for spliceosomal assembly; interacts with Rds3p and is required for Mer1p-activated splicing
ISW1	0.00604139910859409	0.71644313944451	ATPase subunit of imitation-switch (ISWI) class chromatin remodelers; ATPase; forms a complex with Ioc3p called Isw1a and a complex with Ioc2p and Ioc4p called Isw1b; Isw1a and Isw1b have both partially overlapping and distinct roles with Isw1a involved in repression of transcription initiation and Isw1b involved in regulation of transcription elongation
ISW2	0.024230811365195	0.145119819980768	ATP-dependent DNA translocase involved in chromatin remodeling; ATPase component that, with Itc1p, forms a complex required for repression of a-specific genes, INO1, and early meiotic genes during mitotic growth
ITC1	0.0577450312914954	0.000511669455656911	Subunit of the ATP-dependent Isw2p-Itc1p chromatin remodeling complex, required for repression of a-specific genes, repression of early meiotic genes during mitotic growth, and repression of INO1; similar to mammalian Acf1p, the regulatory subunit of the mammalian ATP-utilizing chromatin assembly and modifying factor (ACF) complex
ITT1	0.117849710462087	1.1604569314881e-12	Protein that modulates the efficiency of translation termination, interacts with translation release factors eRF1 (Sup45p) and eRF3 (Sup35p) in vitro, contains a zinc finger domain characteristic of the TRIAD class of proteins
IXR1	-0.0614851547231243	0.000215572148082203	Protein that binds DNA containing intrastrand cross-links formed by cisplatin, contains two HMG (high mobility group box) domains, which confer the ability to bend cisplatin-modified DNA; mediates aerobic transcriptional repression of COX5b
JHD2	-0.00925002353883789	0.578122056604107	JmjC domain family histone demethylase specific for H3-K4 (histone H3 Lys4); removes methyl groups specifically added by Set1p methyltransferase; protein levels regulated by Not4p (E3 ubiquitin ligase) polyubiquitin-mediated degradation
JJJ1	0.0120779892464432	0.467738361066559	Co-chaperone that stimulates the ATPase activity of Ssa1p, required for a late step of ribosome biogenesis; associated with the cytosolic large ribosomal subunit; contains a J-domain; mutation causes defects in fluid-phase endocytosis
JNM1	0.0285880157338836	0.0855992236171775	Component of the yeast dynactin complex, consisting of Nip100p, Jnm1p, and Arp1p; required for proper nuclear migration and spindle partitioning during mitotic anaphase B
KAP122	-0.0808529101790616	1.12217088124904e-06	Karyopherin beta, responsible for import of the Toa1p-Toa2p complex into the nucleus; binds to nucleoporins Nup1p and Nup2p; may play a role in regulation of pleiotropic drug resistance
KAP123	-0.0310930941138211	0.0615128439187784	Karyopherin beta, mediates nuclear import of ribosomal proteins prior to assembly into ribosomes and import of histones H3 and H4; localizes to the nuclear pore, nucleus, and cytoplasm; exhibits genetic interactions with RAI1
KDX1	-0.0255785807966141	0.124035382278919	Protein kinase implicated in the Slt2p mitogen-activated (MAP) kinase signaling pathway; interacts with numerous components in the mating pheromone and CWI MAPK pathways; associates with Rlm1p
KIN3	-0.00641476696152269	0.699745286477993	Nonessential serine/threonine protein kinase; possible role in DNA damage response
KIN82	0.0660507742564183	7.02725633875237e-05	Putative serine/threonine protein kinase implicated in the regulation of phospholipid asymmetry through the activation of phospholipid translocases (flippases) Lem3p-Dnf1p/Dnf2p; similar to Fpk1p
KKQ8	0.0330714257737777	0.0467208911267831	Putative serine/threonine protein kinase with unknown cellular role
KSP1	0.00677943901946456	0.683575158323578	Ser/thr protein kinase; associates with TORC1 and likely involved in TOR signaling cascades; negative regulator of autophagy; nuclear translocation required for haploid filamentous growth; regulates filamentous growth induced nuclear translocation of Bcy1p, Fus3p, and Sks1p; overproduction causes allele-specific suppression of prp20-10
KTI12	0.0268278152153504	0.10670156465766	Protein that plays a role, with Elongator complex, in modification of wobble nucleosides in tRNA; involved in sensitivity to G1 arrest induced by zymocin; interacts with chromatin throughout the genome; also interacts with Cdc19p
LCB5	0.107941412767171	7.58856174247579e-11	Minor sphingoid long-chain base kinase, paralog of Lcb4p responsible for few percent of the total activity, possibly involved in synthesis of long-chain base phosphates, which function as signaling molecules
LDB7	-0.0158041106839042	0.342003663922048	Component of the RSC chromatin remodeling complex; interacts with Rsc3p, Rsc30p, Npl6p, and Htl1p to form a module important for a broad range of RSC functions
LEA1	-0.00197004600043073	0.905718491834709	Component of U2 snRNP; disruption causes reduced U2 snRNP levels; physically interacts with Msl1p; putative homolog of human U2A' snRNP protein
LEM3	0.0506243222050366	0.00232275939386315	Membrane protein of the plasma membrane and ER, interacts specifically in vivo with the phospholipid translocase (flippase) Dnf1p; involved in translocation of phospholipids and alkylphosphocholine drugs across the plasma membrane
LEO1	0.0832509605935611	5.33620705888061e-07	Component of the Paf1 complex; which associates with RNA polymerase II and is involved in histone methylation; plays a role in regulating Ty1 transposition; involved in transcription elongation as demonstrated by the G-less-based run-on (GLRO) assay
LEU3	-0.000703705313402072	0.966253749971802	Zinc-knuckle transcription factor, repressor and activator; regulates genes involved in branched chain amino acid biosynthesis and ammonia assimilation; acts as a repressor in leucine-replete conditions and as an activator in the presence of alpha-isopropylmalate, an intermediate in leucine biosynthesis that accumulates during leucine starvation
LOS1	0.0536900599732879	0.00123697363956237	Nuclear pore protein involved in nuclear export of pre-tRNA and in re-export of mature tRNAs after their retrograde import from the cytoplasm
LRP1	-0.0555674460526708	0.000827771110354911	Nuclear exosome-associated nucleic acid binding protein; involved in RNA processing, surveillance, degradation, tethering, and export; homolog of mammalian nuclear matrix protein C1D involved in regulation of DNA repair and recombination
LSM12	0.0521452114926579	0.00170603732330147	Protein of unknown function that may function in RNA processing; interacts with Pbp1p and Pbp4p and associates with ribosomes; contains an RNA-binding LSM domain and an AD domain; GFP-fusion protein is induced by the DNA-damaging agent MMS
MAC1	0.0891571648245118	7.83487114310193e-08	Copper-sensing transcription factor involved in regulation of genes required for high affinity copper transport
MAK31	0.0121311308199428	0.465782053735357	Non-catalytic subunit of N-terminal acetyltransferase of the NatC type; required for replication of dsRNA virus; member of the Sm protein family
MBP1	-0.0308187240002398	0.0638416879960734	Transcription factor involved in regulation of cell cycle progression from G1 to S phase, forms a complex with Swi6p that binds to MluI cell cycle box regulatory element in promoters of DNA synthesis genes
MCM21	0.0325648257893535	0.0501901441148013	Protein involved in minichromosome maintenance; component of the COMA complex (Ctf19p, Okp1p, Mcm21p, Ame1p) that bridges kinetochore subunits that are in contact with centromeric DNA and the subunits bound to microtubules
MDM30	0.061778092744542	0.000201049467622478	F-box component of an SCF ubiquitin protein ligase complex; associates with and is required for Fzo1p ubiquitination and for mitochondria fusion; stimulates nuclear export of specific mRNAs; promotes ubiquitin-mediated degradation of Gal4p in some strains
MEI5	0.0785462448653713	2.25002190283216e-06	Meiosis specific protein involved in DMC1-dependent meiotic recombination, forms heterodimer with Sae3p; proposed to be an assembly factor for Dmc1p
MET13	-0.0335340578754589	0.0437311540492903	Major isozyme of methylenetetrahydrofolate reductase, catalyzes the reduction of 5,10-methylenetetrahydrofolate to 5-methyltetrahydrofolate in the methionine biosynthesis pathway
MFB1	0.000649787925948729	0.968837993958976	Mitochondria-associated F-box protein involved in maintenance of normal mitochondrial morphology; interacts with Skp1p through the F-box motif; preferentially localizes to the mother cell during budding
MFT1	-0.0788512622180015	2.05450405914021e-06	Subunit of the THO complex, which is a nuclear complex comprised of Hpr1p, Mft1p, Rlr1p, and Thp2p, that is involved in transcription elongation and mitotic recombination; involved in telomere maintenance
MIG1	0.0112186054673802	0.499998713654896	Transcription factor involved in glucose repression; sequence specific DNA binding protein containing two Cys2His2 zinc finger motifs; regulated by the SNF1 kinase and the GLC7 phosphatase
MIH1	0.0206696983525905	0.213937949242055	Protein tyrosine phosphatase involved in cell cycle control; regulates the phosphorylation state of Cdc28p; homolog of S. pombe cdc25
MKK2	-0.0348476897877403	0.0361084209382082	Mitogen-activated kinase kinase involved in protein kinase C signaling pathway that controls cell integrity; upon activation by Bck1p phosphorylates downstream target, Slt2p; functionally redundant with Mkk1p
MKS1	0.0210349378877972	0.205951861552996	Pleiotropic negative transcriptional regulator involved in Ras-CAMP and lysine biosynthetic pathways and nitrogen regulation; involved in retrograde (RTG) mitochondria-to-nucleus signaling
MMS1	0.124368694508355	6.08250856863419e-14	Subunit of an E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of the replication fork such as the fork-pausing complex and leading strand polymerase, preventing fork collapse and promoting efficient recovery during replication stress; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay
MMS4	0.056484768818737	0.000677272481681208	Subunit of the structure-specific Mms4p-Mus81p endonuclease that cleaves branched DNA; involved in recombination, DNA repair, and joint molecule formation/resolution during meiotic recombination; phosphorylation of the non-catalytic subunit Mms4p by Cdc28p and Cdcp during mitotic cell cycle activates the function of Mms4p-Mus81p
MOT3	0.014528755909773	0.38237684770905	Transcriptional repressor and activator with two C2-H2 zinc fingers; involved in repression of a subset of hypoxic genes by Rox1p, repression of several DAN/TIR genes during aerobic growth, and repression of ergosterol biosynthetic genes in response to hyperosmotic stress; contributes to recruitment of the Tup1p-Cyc8p general repressor to promoters; involved in positive transcriptional regulation of CWP2 and other genes; can form the [MOT3+] prion
MRC1	0.0262126751374287	0.114980752760029	S-phase checkpoint protein required for DNA replication; interacts with and stabilizes Pol2p at stalled replication forks during stress, where it forms a pausing complex with Tof1p and is phosphorylated by Mec1p; protects uncapped telomeres
MRE11	0.078780128090722	2.09858732646628e-06	Subunit of a complex with Rad50p and Xrs2p (MRX complex) that functions in repair of DNA double-strand breaks and in telomere stability, exhibits nuclease activity that appears to be required for MRX function; widely conserved
MRT4	-0.0289164062461005	0.0820631707525459	Protein involved in mRNA turnover and ribosome assembly, localizes to the nucleolus
MSC1	-0.0271263454719735	0.102857544598421	Protein of unknown function; mutant is defective in directing meiotic recombination events to homologous chromatids; the authentic, non-tagged protein is detected in highly purified mitochondria and is phosphorylated
MSG5	0.00136225036886325	0.934726631762843	Dual-specificity protein phosphatase; exists in 2 isoforms; required for maintenance of a low level of signaling through the cell integrity pathway, adaptive response to pheromone; regulates and is regulated by Slt2p; dephosphorylates Fus3p
MSH1	-0.00219347308115371	0.895084489922775	DNA-binding protein of the mitochondria involved in repair of mitochondrial DNA, has ATPase activity and binds to DNA mismatches; has homology to E. coli MutS; transcription is induced during meiosis
MSH2	0.0963902573538789	6.30049319111773e-09	Protein that forms heterodimers with Msh3p and Msh6p that bind to DNA mismatches to initiate the mismatch repair process; contains a Walker ATP-binding motif required for repair activity; Msh2p-Msh6p binds to and hydrolyzes ATP
MSI1	0.0792996664466089	1.79641765617851e-06	Subunit of chromatin assembly factor I (CAF-1); chromatin assembly by CAF-1 is important for multiple processes including silencing at telomeres, mating type loci, and rDNA; maintenance of kinetochore structure; deactivation of the DNA damage checkpoint after DNA repair; and chromatin dynamics during transcription; Msi1p localizes to both nucleus and cytoplasm and has an independent role as a negative regulator of the RAS/cAMP pathway via sequestration of Npr1p kinase
MSN2	0.0238201511168961	0.15206151379549	Transcriptional activator related to Msn4p; activated in stress conditions, which results in translocation from the cytoplasm to the nucleus; binds DNA at stress response elements of responsive genes, inducing gene expression
MUB1	0.0732605008997247	1.03179521074465e-05	MYND domain-containing protein required for ubiquitination and turnover of Rpn4p; interacts with Ubr2p (E3) and indirectly with Rad6p (E2); short-lived protein degraded in a Ubr2p/Rad6p dependent manner; similar to the A. nidulans samB gene
MUD2	-0.029608009811729	0.075003171798057	Protein involved in early pre-mRNA splicing; component of the pre-mRNA-U1 snRNP complex, the commitment complex; interacts with Msl5p/BBP splicing factor and Sub2p; similar to metazoan splicing factor U2AF65
MUM2	0.0871766913686372	1.5117382350392e-07	Cytoplasmic protein essential for meiotic DNA replication and sporulation; interacts with Orc2p, which is a component of the origin recognition complex
MUS81	0.0144825045147625	0.383893867416619	Subunit of the structure-specific Mms4p-Mus81p endonuclease that cleaves branched DNA; involved in DNA repair, replication fork stability, and joint molecule formation/resolution during meiotic recombination; helix-hairpin-helix protein; phosphorylation of the non-catalytic subunit Mms4p by Cdc28p and Cdcp during mitotic cell cycle activates the function of Mms4p-Mus81p
NCE102	0.0535454746003458	0.00127520055196486	Protein of unknown function; contains transmembrane domains; involved in secretion of proteins that lack classical secretory signal sequences; component of the detergent-insoluble glycolipid-enriched complexes (DIGs)
NEW1	-0.0296412782859533	0.0746764667225545	ATP binding cassette protein that cosediments with polysomes and is required for biogenesis of the small ribosomal subunit; Asn/Gln-rich rich region supports [NU+] prion formation and susceptibility to [PSI+] prion induction
NFI1	0.0320267238089251	0.0541089347521589	SUMO E3 ligase, catalyzes the covalent attachment of SUMO (Smt3p) to proteins; primary E3 ligase for Sir4p; sumoylates Yku70p/Yku80p and Sir4p in vivo to promote chromatin anchoring; promotes telomere anchoring to the nuclear envelope; involved in maintenance of proper telomere length
NHP10	0.0370216015572963	0.0259788159384204	Protein related to mammalian high mobility group proteins; preferentially binds DNA ends, protecting them from exonucleatic cleavage; likely component of the chromatin-remodeling complex INO80 complex; proposed to be involved in DNA repair
NKP2	-0.0569828090851772	0.000606629230625498	Non-essential kinetochore protein, subunit of the Ctf19 central kinetochore complex (Ctf19p-Mcm21p-Okp1p-Mcm22p-Mcm16p-Ctf3p-Chl4p-Mcm19p-Nkp1p-Nkp2p-Ame1p-Mtw1p)
NOP12	-0.0152502261526706	0.359190970234558	Nucleolar protein involved in pre-25S rRNA processing and biogenesis of large 60S ribosomal subunit; contains an RNA recognition motif (RRM); binds to Ebp2; similar to Nop13p and Nsr1p
NOP6	-0.0163056349625347	0.326902744448312	rRNA-binding protein required for 40S ribosomal subunit biogenesis; contains an RNA recognition motif (RRM); hydrophilin essential to overcome the stress of the desiccation-rehydration process; NOP6 may be a fungal-specific gene as no homologs have been yet identified in higher eukaryotes
NOT3	0.00414443308636438	0.80323134269095	Subunit of the CCR4-NOT complex, which is a global transcriptional regulator with roles in transcription initiation and elongation and in mRNA degradation
NPR2	-0.0230509677763464	0.165739346976843	Subunit of SEA (Seh1-associated), Npr2/3, and Iml1p complexes; Npr2/3 complex mediates downregulation of TORC1 activity upon amino acid limitation; SEA complex is a coatomer-related complex that associates dynamically with the vacuole; Iml1p complex (Iml1p-Npr2p-Npr3p) is required for non-nitrogen-starvation (NNS)-induced autophagy; Iml1p interacts primarily with phosphorylated Npr2p; homolog of human NPRL2; target of Grr1p; required for growth on urea and proline
NPT1	0.0320652521476561	0.0538201078065544	Nicotinate phosphoribosyltransferase, acts in the salvage pathway of NAD+ biosynthesis; required for silencing at rDNA and telomeres and has a role in silencing at mating-type loci; localized to the nucleus
NRG1	-0.0306752700312292	0.0650880098088304	Transcriptional repressor that recruits the Cyc8p-Tup1p complex to promoters; mediates glucose repression and negatively regulates a variety of processes including filamentous growth and alkaline pH response
NRP1	-0.0678984918546509	4.37321594232586e-05	Putative RNA binding protein of unknown function; localizes to stress granules induced by glucose deprivation; predicted to be involved in ribosome biogenesis
NTH2	-0.0145806945868761	0.380677674353868	Putative neutral trehalase, required for thermotolerance and may mediate resistance to other cellular stresses
NUP120	-0.0828295403424734	6.08989759023616e-07	Subunit of the Nup84p subcomplex of the nuclear pore complex (NPC); contributes to nucleocytoplasmic transport and NPC biogenesis and is involved in establishment of a normal nucleocytoplasmic concentration gradient of the GTPase Gsp1p; also plays roles in several processes that may require localization of genes or chromosomes at the nuclear periphery, including double-strand break repair, transcription and chromatin silencing; homologous to human NUP160
NUP188	-0.0660413071123034	7.04413798799187e-05	Subunit of the inner ring of the nuclear pore complex (NPC); contributes to NPC organization and nucleocytoplasmic transport; homologous to human NUP188
NUT1	-0.0213016782669977	0.200257815358413	Component of the RNA polymerase II mediator complex, which is required for transcriptional activation and also has a role in basal transcription
OCA1	-0.0243012559471433	0.14395381719368	Putative protein tyrosine phosphatase, required for cell cycle arrest in response to oxidative damage of DNA
OCA2	-0.0197464154740349	0.235115493171997	Putative protein with similarity to predicted tyrosine phosphatases Oca1p and Siw14p; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YNL056W is not an essential gene
OCA4	-0.0221225651948847	0.183456615889891	Cytoplasmic protein required for replication of Brome mosaic virus in S. cerevisiae, which is a model system for studying replication of positive-strand RNA viruses in their natural hosts
OCA5	-0.0180990655486332	0.276498950876582	Cytoplasmic protein required for replication of Brome mosaic virus in S. cerevisiae, which is a model system for studying replication of positive-strand RNA viruses in their natural hosts
OCA6	-0.0656024057796231	7.87025878374952e-05	Cytoplasmic protein required for replication of Brome mosaic virus in S. cerevisiae, which is a model system for studying positive-strand RNA virus replication; null mutation confers sensitivity to tunicamycin and DTT
PBA1	0.0795292032203084	1.67665506824988e-06	Protein involved in 20S proteasome assembly; forms a heterodimer with Add66p that binds to proteasome precursors; similar to human PAC1 constituent of the PAC1-PAC2 complex involved in proteasome assembly
PBP1	-0.0482699844148263	0.00368759625745441	Component of glucose deprivation induced stress granules, involved in P-body-dependent granule assembly; similar to human ataxin-2; interacts with Pab1p to regulate mRNA polyadenylation; interacts with Mkt1p to regulate HO translation
PBS2	0.0409548427645126	0.0137677058151925	MAP kinase kinase of the HOG signaling pathway; activated under severe osmotic stress; mitophagy-specific regulator; plays a role in regulating Ty1 transposition
PCL6	0.0259243940217362	0.119030701782093	Pho85p cyclin of the Pho80p subfamily; forms the major Glc8p kinase together with Pcl7p and Pho85p; involved in the control of glycogen storage by Pho85p; stabilized by Elongin C binding
PCL8	-0.030830593195365	0.0637394574766294	Cyclin, interacts with Pho85p cyclin-dependent kinase (Cdk) to phosphorylate and regulate glycogen synthase, also activates Pho85p for Glc8p phosphorylation
PDR3	-0.0521967324556784	0.00168806377077593	Transcriptional activator of the pleiotropic drug resistance network; regulates expression of ATP-binding cassette (ABC) transporters through binding to cis-acting sites known as PDREs (PDR responsive elements); post-translationally up-regulated in cells lacking a functional mitochondrial genome; PDR3 has a paralog, PDR1, that arose from the whole genome duplication
PET112	-0.0240346843453932	0.148404218511769	Subunit of the trimeric GatFAB AmidoTransferase(AdT) complex; involved in the formation of Q-tRNAQ; mutation is functionally complemented by the bacterial GatB ortholog
PEX10	0.0410999998386819	0.0134357361100823	Peroxisomal membrane E3 ubiquitin ligase, required for for Ubc4p-dependent Pex5p ubiquitination and peroxisomal matrix protein import; contains zinc-binding RING domain; mutations in human homolog cause various peroxisomal disorders
PEX12	-0.00859527997709131	0.605320984175464	C3HC4-type RING-finger peroxin and E3 ubiquitin ligase, required for peroxisome biogenesis and peroxisomal matrix protein import; forms translocation subcomplex with Pex2p and Pex10p; mutations in human homolog cause peroxisomal disorder
PEX2	0.00787704930280835	0.63579861255466	RING-finger peroxin and E3 ubiquitin ligase, peroxisomal membrane protein with a C-terminal zinc-binding RING domain, forms translocation subcomplex with Pex10p and Pex12p which functions in peroxisomal matrix protein import
PEX22	-0.0821046335849907	7.63243881391561e-07	Putative peroxisomal membrane protein required for import of peroxisomal proteins, functionally complements a Pichia pastoris pex22 mutation
PEX4	-0.0248332858962538	0.135378275020887	Peroxisomal ubiquitin conjugating enzyme required for peroxisomal matrix protein import and peroxisome biogenesis
PEX5	-0.0382185140376135	0.0215297090685177	Peroxisomal membrane signal receptor for the C-terminal tripeptide signal sequence (PTS1) of peroxisomal matrix proteins, required for peroxisomal matrix protein import; also proposed to have PTS1-receptor independent functions
PHO13	0.0357251167109021	0.0316736392452367	Alkaline phosphatase specific for p-nitrophenyl phosphate; also has protein phosphatase activity
PHO80	0.0541986283886161	0.00111076068820577	Cyclin, interacts with cyclin-dependent kinase Pho85p; regulates the response to nutrient levels and environmental conditions, including the response to phosphate limitation and stress-dependent calcium signaling
PIB2	0.0290219718771117	0.080951940638107	Protein of unknown function; contains FYVE domain; similar to Fab1 and Vps27
PIF1	-0.000875449793668751	0.958024582022728	DNA helicase; exists in a nuclear form that acts as a catalytic inhibitor of telomerase; and as a mitochondrial form involved in repair and recombination of mitochondrial DNA; mutations affect zinc and iron homeostasis
PIH1	-0.0589026484620422	0.000393587373704629	Component of the conserved R2TP complex (Rvb1-Rvb2-Tah1-Pih1); R2TP complex interacts with Hsp90 (Hsp82p and Hsc82p) to mediate assembly large protein complexes such as box C/D snoRNPs and RNA polymerase II
PIN4	0.0100341455398523	0.546325653549513	Protein involved in G2/M phase progression and response to DNA damage, interacts with Rad53p; contains an RNA recognition motif, a nuclear localization signal, and several SQ/TQ cluster domains; hyperphosphorylated in response to DNA damage
PML39	-0.0815236195271121	9.13409062807118e-07	Protein required for nuclear retention of unspliced pre-mRNAs along with Mlp1p and Pml1p; anchored to nuclear pore complex via Mlp1p and Mlp2p; found with the subset of nuclear pores farthest from the nucleolus; may interact with ribosomes
PMS1	0.0864998365079166	1.8863786199006e-07	ATP-binding protein required for mismatch repair in mitosis and meiosis; functions as a heterodimer with Mlh1p, binds double- and single-stranded DNA via its N-terminal domain, similar to E. coli MutL
POC4	0.0509436984749976	0.0021784367597145	Component of a heterodimeric Poc4p-Irc25p chaperone involved in assembly of alpha subunits into the 20S proteasome; may regulate formation of proteasome isoforms with alternative subunits under different conditions
POG1	0.0722857742864041	1.35168905211352e-05	Nuclear chromatin-associated protein of unknown function; overexpression promotes recovery from pheromone induced arrest and suppresses the stress sensitivity caused by a mutation in the E3 ubiquitin ligase Rsp5p; binds upstream of BAR1 and cell cycle-related genes; potential Cdc28p substrate; SBF regulated
POL32	-0.000284078950020835	0.986373568796134	Third subunit of DNA polymerase delta, involved in chromosomal DNA replication; required for error-prone DNA synthesis in the presence of DNA damage and processivity; interacts with Hys2p, PCNA (Pol30p), and Pol1p
PPG1	0.0346321590192086	0.0372754036220103	Putative serine/threonine protein phosphatase of the type 2A-like phosphatase family, required for glycogen accumulation; interacts with Tap42p, which binds to and regulates other protein phosphatases
PPH3	0.00659490484448147	0.691740126256095	Catalytic subunit of protein phosphatase PP4 complex; active complex is composed of Pph3p and Psy2p, with Psy4p apparently providing additional substrate specificity in some cases; regulates recovery from the DNA damage checkpoint and also the gene conversion- and single-strand annealing-mediated pathways of meiotic double-strand break repair; involved in activation of Gln3p to alleviate nitrogen catabolite repression; Pph3p and Psy2p localize to foci on meiotic chromosomes
PPR1	0.0422273618975258	0.0110893067432404	Zinc finger transcription factor containing a Zn(2)-Cys(6) binuclear cluster domain, positively regulates transcription of URA1, URA3, URA4, and URA10, which are involved in de novo pyrimidine biosynthesis, in response to pyrimidine starvation; activity may be modulated by interaction with Tup1p
PPT1	0.0182189549986011	0.273329408317151	Protein serine/threonine phosphatase, regulates Hsp90 chaperone by affecting its ATPase and cochaperone binding activities; has similarity to human phosphatase PP5; present in both the nucleus and cytoplasm; expressed during logarithmic growth
PPZ1	0.0313068314187689	0.0597477547504397	Serine/threonine protein phosphatase Z, isoform of Ppz2p; involved in regulation of potassium transport, which affects osmotic stability, cell cycle progression, and halotolerance
PSR1	-0.0202884004898917	0.222510885717802	Plasma membrane associated protein phosphatase involved in the general stress response; required along with binding partner Whi2p for full activation of STRE-mediated gene expression, possibly through dephosphorylation of Msn2p
PSY2	0.0747735071007706	6.73996128881648e-06	Subunit of protein phosphatase PP4 complex; active complex is composed of catalytic subunit Pph3p and Psy2p, with Psy4p apparently providing additional substrate specificity in some cases; regulates recovery from the DNA damage checkpoint and also the gene conversion- and single-strand annealing-mediated pathways of meiotic double-strand break repair; Pph3p and Psy2p localize to foci on meiotic chromosomes; putative homolog of mammalian R3
PTC4	-0.0210162281320252	0.206355622448552	Cytoplasmic type 2C protein phosphatase (PP2C); identified as a high-copy number suppressor of cnb1 mpk1 synthetic lethality; overexpression decreases high-osmolarity induced Hog1p phosphorylation and kinase activity
PTH2	0.0452993832863001	0.00643346192874354	One of two (see also PTH1) mitochondrially-localized peptidyl-tRNA hydrolases; negatively regulates the ubiquitin-proteasome pathway via interactions with ubiquitin-like ubiquitin-associated proteins; dispensable for cell growth
PTK2	0.00138400337360896	0.933686701674959	Putative serine/threonine protein kinase involved in regulation of ion transport across plasma membrane; enhances spermine uptake
