gene	correlation	pvalue	ratio of responsive genes	description
SPT21	0.387356614037301	201.019349064739	0.904442154622227	Protein with a role in transcriptional silencing; required for normal transcription at several loci including HTA2-HTB2 and HHF2-HHT2, but not required at the other histone loci; functionally related to Spt10p
SRB8	0.343132156527382	152.175646578317	0.895591242726536	Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for transcriptional regulation; involved in glucose repression
SRV2	0.546880011343439	350	0.867948790433004	CAP (cyclase-associated protein) subunit of adenylyl cyclase complex; N-terminus binds adenylyl cyclase and facilitates activation by RAS; C-terminus binds ADP-actin monomers, facilitating regulation of actin dynamics and cell morphogenesis
SSN2	0.33495429542717	144.447841638203	0.892913922853586	Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; required for stable association of Srb10p-Srb11p kinase; essential for transcriptional regulation
SSN3	0.425009219929099	241.133090176308	0.894691939339134	Cyclin-dependent protein kinase, component of RNA polymerase II holoenzyme; involved in phosphorylation of the RNA polymerase II C-terminal domain; involved in glucose repression
SSN8	0.36350111483725	170.659884490067	0.888010996560009	Cyclin-like component of the RNA polymerase II holoenzyme, involved in phosphorylation of the RNA polymerase II C-terminal domain; involved in glucose repression and telomere maintenance
STB5	0.44152128891203	269.965260484408	0.92418138335497	Transcription factor, involved in regulating multidrug resistance and oxidative stress response; forms a heterodimer with Pdr1p; contains a Zn(II)2Cys6 zinc finger domain that interacts with a pleiotropic drug resistance element in vitro
STM1	0.494956860136109	7.7265069153543	0.0374868201971284	Protein required for optimal translation under nutrient stress; perturbs association of Yef3p with ribosomes; involved in TOR signaling; binds G4 quadruplex and purine motif triplex nucleic acid; helps maintain telomere structure
STP1	0.337525373249702	153.526350552622	0.941015190827552	Transcription factor, undergoes proteolytic processing by SPS (Ssy1p-Ptr3p-Ssy5p)-sensor component Ssy5p in response to extracellular amino acids; activates transcription of amino acid permease genes and may have a role in tRNA processing
SUM1	-0.0608127406244447	5.31906492172057	0.933486520432243	Transcriptional repressor required for mitotic repression of middle sporulation-specific genes; also acts as general replication initiation factor; involved in telomere maintenance, chromatin silencing; regulated by pachytene checkpoint
SWA2	0.482613057079185	320.580303710821	0.874428201827482	Auxilin-like protein involved in vesicular transport; clathrin-binding protein required for uncoating of clathrin-coated vesicles
SWD3	0.0868417146180243	10.157885647063	0.885621151545495	Essential subunit of the COMPASS (Set1C) complex, which methylates histone H3 on lysine 4 and is required in transcriptional silencing near telomeres; WD40 beta propeller superfamily member and ortholog of mammalian WDR5
SWI3	0.195806194249798	5.06590295681299	0.139248781934138	Subunit of the SWI/SNF chromatin remodeling complex, which regulates transcription by remodeling chromosomes; required for transcription of many genes, including ADH1, ADH2, GAL1, HO, INO1 and SUC2
SWI6	0.458479378187002	292.026781073198	0.907170973067333	Transcription cofactor; forms complexes with Swi4p and Mbp1p to regulate transcription at the G1/S transition; involved in meiotic gene expression; also binds Stb1p to regulate transcription at START; cell wall stress induces phosphorylation by Mpk1p, which regulates Swi6p localization; required for the unfolded protein response, independently of its known transcriptional coactivators
THP1	0.363089338812936	173.659905643335	0.879688876934811	Nuclear pore-associated protein; component of TREX-2 complex (Sac3p-Thp1p-Sus1p-Cdc31p) involved in transcription elongation and mRNA export from the nucleus; involved in post-transcriptional tethering of active genes to the nuclear periphery and to non-nascent mRNP; contains a PAM domain implicated in protein-protein binding
THR1	0.275355991761268	97.501762893194	0.915156024720151	Homoserine kinase, conserved protein required for threonine biosynthesis; expression is regulated by the GCN4-mediated general amino acid control pathway
TLC1	0.458508064058209	288.58020425793	0.888842577923279	TLC1 RNA contains a template sequence that Est2p uses to add irregular repeats of TG(1-3) residues onto a DNA end; RNA template component of telomerase
TPS2	-0.465360063945742	28.2582296131184	0.152121529270589	Phosphatase subunit of the trehalose-6-phosphate synthase/phosphatase complex, which synthesizes the storage carbohydrate trehalose; expression is induced by stress conditions and repressed by the Ras-cAMP pathway
TRM10	-0.587495542296108	52.0770647435895	0.160969438204424	tRNA methyltransferase, methylates the N-1 position of guanosine in tRNAs
TSL1	0.561769765733288	350	0.929544007884191	Large subunit of trehalose 6-phosphate synthase (Tps1p)/phosphatase (Tps2p) complex, which converts uridine-5'-diphosphoglucose and glucose 6-phosphate to trehalose, similar to Tps3p and may share function; mutant has aneuploidy tolerance
TUB3	0.39997770923025	213.528905452956	0.906337230181028	Alpha-tubulin; associates with beta-tubulin (Tub2p) to form tubulin dimer, which polymerizes to form microtubules; expressed at lower level than Tub1p
TUP1	0.376840993744193	174.44451639742	0.833686853509235	General repressor of transcription, forms complex with Cyc8p, involved in the establishment of repressive chromatin structure through interactions with histones H3 and H4, appears to enhance expression of some genes
UBC4	0.308146156901751	127.146142602487	0.948054109966001	Ubiquitin-conjugating enzyme (E2), mediates degradation of abnormal or excess proteins, including calmodulin and histone H3; interacts with many SCF ubiquitin protein ligases; component of the cellular stress response
UBP10	0.399878452286918	28.7927039624974	0.216271090696245	Ubiquitin-specific protease that deubiquitinates ubiquitin-protein moieties; may regulate silencing by acting on Sir4p; involved in posttranscriptionally regulating Gap1p and possibly other transporters; primarily located in the nucleus
UBX2	0.263790443288819	89.3514178908615	0.910304653443538	Bridging factor involved in ER-associated protein degradation (ERAD); bridges the cytosolic Cdc48p-Npl1p-Ufd1p ATPase complex and the membrane associated Ssm4p and Hrd1p ubiquitin ligase complexes; contains a UBX (ubiquitin regulatory X) domain and a ubiquitin-associated (UBA) domain; redistributes from the ER to lipid droplets during the diauxic shift and stationary phase; required for the maintenance of lipid homeostasis
UPF3	0.114313041991272	14.9222584302353	0.723754921624639	Component of the nonsense-mediated mRNA decay (NMD) pathway, along with Nam7p and Nmd2p; involved in decay of mRNA containing nonsense codons; involved in telomere maintenance
URM1	-0.529425493839542	31.133440379399	0.146000268677707	Ubiquitin-like protein involved in thiolation of cytoplasmic tRNAs; receives sulfur from the E1-like enzyme Uba4p and transfers it to tRNA; also functions as a protein tag with roles in nutrient sensing and oxidative stress response
VHR2	0.339048904278087	5.76730658089705	0.0498550740534743	Non-essential nuclear protein; null mutation has global effects on transcription
VPS15	0.454991800071512	280.819236754588	0.887280810197497	Myristoylated serine/threonine protein kinase involved in vacuolar protein sorting; functions as a membrane-associated complex with Vps34p; active form recruits Vps34p to the Golgi membrane; interacts with the GDP-bound form of Gpa1p
VPS3	0.471270969103957	303.724274682157	0.885465318689381	Component of CORVET tethering complex; cytoplasmic protein required for the sorting and processing of soluble vacuolar proteins, acidification of the vacuolar lumen, and assembly of the vacuolar H+-ATPase
VPS8	0.500011148037188	350	0.914768606434924	Membrane-binding component of the CORVET complex; involved in endosomal vesicle tethering and fusion in the endosome to vacuole protein targeting pathway; interacts with Vps21p; contains RING finger motif
XRN1	0.425493875158745	247.555364728238	0.882585067516234	Evolutionarily-conserved 5'-3' exonuclease component of cytoplasmic processing (P) bodies involved in mRNA decay; plays a role in microtubule-mediated processes, filamentous growth, ribosomal RNA maturation, and telomere maintenance; activated by the scavenger decapping enzyme Dcs1p
YHR003C	-0.442194387545314	28.7221122222362	0.16975356829185	Protein of unknown function, localized to the mitochondrial outer membrane
YPK1	0.496913164423607	350	0.890228126986534	Serine/threonine protein kinase; phosphorylates and downregulates flippase activator Fpk1p; also inactivates Orm1p and Orm2p (inhibitors of serine:palmitoyl-coenzyme A transferase) by phosphorylation in response to compromised sphingolipid synthesis; mutations affect receptor-mediated endocytosis and sphingolipid-mediated and cell integrity signaling pathways; homolog of mammalian kinase SGK
YPT6	0.491236073679975	350	0.899636202680688	Rab family GTPase, Ras-like GTP binding protein involved in the secretory pathway, required for fusion of endosome-derived vesicles with the late Golgi, maturation of the vacuolar carboxypeptidase Y; has similarity to the human GTPase, Rab6
YPT7	0.533589049958047	31.3330004916263	0.121720272173549	Rab family GTPase; GTP-binding protein of the rab family; required for homotypic fusion event in vacuole inheritance, for endosome-endosome fusion, similar to mammalian Rab7
YTA7	0.370215369524232	184.672403211337	0.930998999575835	Protein that localizes to chromatin and has a role in regulation of histone gene expression; has a bromodomain-like region that interacts with the N-terminal tail of histone H3, and an ATPase domain; potentially phosphorylated by Cdc28p
